segment_id,task_id,start,goal,release_epoch
7319:direct,7319,53,50,26197.0
4170:storage_out,4170,52,48,26198.0
7320:direct,7320,1,50,26199.0
4175:storage_out,4175,52,49,26200.0
7321:direct,7321,2,50,26201.0
7322:direct,7322,3,49,26201.0
4215:storage_out,4215,52,49,26201.0
4223:storage_out,4223,52,48,26202.0
7324:direct,7324,2,50,26203.0
7323:storage_in,7323,53,47,26203.0
7325:direct,7325,4,49,26204.0
4224:storage_out,4224,52,48,26204.0
4227:storage_out,4227,52,48,26205.0
7326:storage_in,7326,53,47,26205.0
7327:direct,7327,5,49,26207.0
4228:storage_out,4228,52,48,26208.0
4232:storage_out,4232,52,48,26209.0
7329:direct,7329,0,50,26210.0
4235:storage_out,4235,52,48,26210.0
4236:storage_out,4236,52,48,26212.0
7330:direct,7330,1,50,26213.0
4256:storage_out,4256,52,49,26214.0
7328:direct,7328,53,50,26215.0
7331:direct,7331,3,49,26217.0
7332:direct,7332,2,50,26218.0
4303:storage_out,4303,52,48,26218.0
4315:storage_out,4315,52,49,26219.0
7333:direct,7333,4,49,26220.0
7334:direct,7334,0,50,26221.0
4318:storage_out,4318,52,49,26221.0
7335:direct,7335,5,49,26223.0
4325:storage_out,4325,52,49,26223.0
7336:direct,7336,1,50,26224.0
4330:storage_out,4330,52,49,26225.0
7337:direct,7337,2,50,26226.0
4338:storage_out,4338,52,49,26227.0
4345:storage_out,4345,52,49,26229.0
7338:direct,7338,0,50,26230.0
4347:storage_out,4347,52,49,26230.0
4348:storage_out,4348,52,49,26231.0
7339:direct,7339,0,50,26232.0
4349:storage_out,4349,52,49,26233.0
7340:direct,7340,1,49,26234.0
4357:storage_out,4357,52,48,26235.0
7341:storage_in,7341,3,47,26236.0
4406:storage_out,4406,52,48,26236.0
4409:storage_out,4409,52,49,26237.0
7343:direct,7343,2,49,26239.0
7342:direct,7342,4,49,26239.0
4412:storage_out,4412,52,49,26241.0
7344:direct,7344,0,49,26242.0
4426:storage_out,4426,52,49,26243.0
7345:direct,7345,5,49,26244.0
7346:direct,7346,5,48,26246.0
4431:storage_out,4431,52,49,26246.0
7347:storage_in,7347,53,47,26246.0
7349:direct,7349,3,49,26247.0
7348:direct,7348,53,50,26248.0
7351:direct,7351,1,49,26249.0
7350:direct,7350,4,49,26249.0
7353:direct,7353,3,48,26251.0
4484:storage_out,4484,52,48,26251.0
7352:direct,7352,1,50,26252.0
7354:storage_in,7354,2,47,26252.0
4710:storage_out,4710,52,48,26253.0
7355:direct,7355,2,50,26254.0
7356:storage_in,7356,4,47,26254.0
4717:storage_out,4717,52,48,26254.0
7357:direct,7357,0,49,26255.0
7358:direct,7358,3,48,26256.0
4721:storage_out,4721,52,48,26256.0
7361:direct,7361,1,49,26257.0
7364:direct,7364,4,48,26258.0
7359:storage_in,7359,5,47,26258.0
7362:storage_in,7362,53,47,26258.0
7365:direct,7365,3,49,26259.0
4725:storage_out,4725,52,48,26259.0
7363:direct,7363,0,50,26260.0
4727:storage_out,4727,52,48,26261.0
7367:direct,7367,1,50,26263.0
7370:direct,7370,2,50,26263.0
4735:storage_out,4735,52,48,26263.0
7372:direct,7372,3,49,26265.0
7368:storage_in,7368,4,47,26265.0
4738:storage_out,4738,52,48,26265.0
7366:storage_in,7366,53,47,26265.0
7373:storage_in,7373,3,47,26266.0
7374:direct,7374,0,50,26267.0
7360:direct,7360,5,49,26267.0
4744:storage_out,4744,52,48,26267.0
7375:direct,7375,4,48,26269.0
4751:storage_out,4751,52,48,26269.0
7371:direct,7371,5,48,26271.0
7380:direct,7380,3,49,26272.0
7378:direct,7378,4,49,26272.0
4780:storage_out,4780,52,48,26272.0
7376:direct,7376,1,50,26273.0
7382:storage_in,7382,2,47,26274.0
7377:direct,7377,5,49,26274.0
7383:storage_in,7383,4,47,26275.0
4785:storage_out,4785,52,48,26275.0
7387:storage_in,7387,3,47,26277.0
7379:storage_in,7379,5,47,26277.0
4850:storage_out,4850,52,49,26277.0
4856:storage_out,4856,52,49,26279.0
7384:direct,7384,5,49,26280.0
7390:direct,7390,3,49,26281.0
4860:storage_out,4860,52,49,26281.0
7386:direct,7386,0,50,26282.0
7392:direct,7392,1,50,26283.0
7391:storage_in,7391,4,47,26283.0
4864:storage_out,4864,52,48,26283.0
7395:direct,7395,2,50,26285.0
4865:storage_out,4865,52,49,26285.0
7389:direct,7389,0,50,26286.0
7396:storage_in,7396,2,47,26286.0
7393:direct,7393,1,50,26287.0
4871:storage_out,4871,52,49,26287.0
7397:direct,7397,2,50,26288.0
7399:storage_in,7399,3,47,26288.0
4878:storage_out,4878,52,49,26289.0
4882:storage_out,4882,52,49,26291.0
7369:direct,7369,53,49,26291.0
4887:storage_out,4887,52,49,26292.0
4890:storage_out,4890,52,49,26294.0
7398:direct,7398,0,50,26296.0
4899:storage_out,4899,52,49,26296.0
7401:direct,7401,1,50,26297.0
4903:storage_out,4903,52,48,26298.0
7400:direct,7400,4,49,26299.0
7409:storage_in,7409,2,47,26300.0
7410:direct,7410,3,49,26300.0
4904:storage_out,4904,52,48,26300.0
7404:storage_in,7404,0,47,26301.0
7407:storage_in,7407,1,47,26302.0
4907:storage_out,4907,52,48,26302.0
7412:direct,7412,2,49,26303.0
4932:storage_out,4932,52,49,26304.0
7405:direct,7405,0,50,26305.0
7415:direct,7415,2,50,26306.0
4943:storage_out,4943,52,48,26306.0
7402:storage_in,7402,4,47,26307.0
7381:direct,7381,53,48,26307.0
4948:storage_out,4948,52,49,26308.0
7418:direct,7418,2,50,26309.0
7419:storage_in,7419,3,47,26310.0
4958:storage_out,4958,52,49,26310.0
7408:direct,7408,1,50,26311.0
7421:direct,7421,2,49,26311.0
7417:direct,7417,4,49,26312.0
4967:storage_out,4967,52,49,26312.0
7424:direct,7424,3,49,26313.0
5038:storage_out,5038,52,49,26314.0
7411:direct,7411,0,50,26315.0
7430:storage_in,7430,3,47,26317.0
171:storage_out,171,52,48,26318.0
175:storage_out,175,52,50,26319.0
7431:direct,7431,2,50,26320.0
183:storage_out,183,52,50,26320.0
7385:direct,7385,53,48,26320.0
209:storage_out,209,52,50,26321.0
7406:direct,7406,53,49,26323.0
7414:direct,7414,1,50,26325.0
7438:storage_in,7438,3,47,26325.0
7439:direct,7439,3,49,26326.0
7413:direct,7413,0,49,26327.0
7432:direct,7432,4,48,26327.0
217:storage_out,217,52,48,26327.0
7416:storage_in,7416,1,47,26328.0
7441:direct,7441,2,50,26328.0
7443:direct,7443,2,50,26329.0
7422:direct,7422,0,50,26330.0
235:storage_out,235,52,50,26330.0
7388:direct,7388,5,49,26331.0
7433:direct,7433,4,49,26333.0
282:storage_out,282,52,50,26333.0
318:storage_out,318,52,50,26334.0
7427:direct,7427,1,50,26335.0
7449:storage_in,7449,2,47,26335.0
7450:direct,7450,3,49,26335.0
7394:storage_in,7394,5,47,26335.0
328:storage_out,328,52,48,26335.0
7425:storage_in,7425,0,47,26337.0
7440:storage_in,7440,4,47,26337.0
7451:storage_in,7451,3,47,26338.0
420:storage_out,420,52,50,26340.0
7442:direct,7442,4,49,26341.0
424:storage_out,424,52,50,26341.0
7428:storage_in,7428,1,47,26342.0
7457:direct,7457,2,50,26344.0
7458:direct,7458,3,48,26344.0
7444:direct,7444,4,49,26344.0
7426:direct,7426,0,50,26345.0
7429:direct,7429,1,50,26346.0
7403:direct,7403,5,49,26346.0
432:storage_out,432,52,48,26346.0
503:storage_out,503,52,48,26348.0
523:storage_out,523,52,48,26350.0
7434:direct,7434,0,50,26351.0
7465:direct,7465,2,50,26351.0
7452:direct,7452,4,48,26351.0
537:storage_out,537,52,50,26351.0
7437:direct,7437,1,50,26352.0
7420:direct,7420,5,49,26353.0
7466:direct,7466,2,50,26354.0
7456:direct,7456,4,49,26354.0
540:storage_out,540,52,50,26354.0
7423:storage_in,7423,5,47,26356.0
7462:direct,7462,4,48,26357.0
548:storage_out,548,52,50,26358.0
7470:storage_in,7470,2,47,26359.0
7468:direct,7468,3,49,26359.0
7435:storage_in,7435,5,47,26359.0
7446:direct,7446,0,50,26360.0
7471:storage_in,7471,3,47,26360.0
7454:direct,7454,1,50,26361.0
600:storage_out,600,52,50,26361.0
733:storage_out,733,52,50,26363.0
7474:direct,7474,4,49,26364.0
7476:direct,7476,2,50,26365.0
737:storage_out,737,52,50,26365.0
7453:direct,7453,0,50,26367.0
7478:storage_in,7478,2,47,26367.0
7436:direct,7436,5,49,26368.0
744:storage_out,744,52,48,26368.0
7480:direct,7480,3,49,26369.0
7445:storage_in,7445,5,47,26370.0
866:storage_out,866,52,50,26371.0
7463:direct,7463,1,50,26372.0
974:storage_out,974,52,48,26373.0
7460:direct,7460,0,50,26374.0
7483:direct,7483,2,50,26375.0
7447:storage_in,7447,5,47,26375.0
1017:storage_out,1017,52,50,26376.0
7464:direct,7464,1,50,26377.0
7448:direct,7448,5,49,26377.0
7455:direct,7455,5,48,26379.0
7461:storage_in,7461,0,47,26380.0
7485:storage_in,7485,4,47,26380.0
7467:storage_in,7467,1,47,26381.0
7459:direct,7459,5,49,26381.0
1130:storage_out,1130,52,48,26381.0
7469:storage_in,7469,0,47,26383.0
7486:direct,7486,4,49,26383.0
7473:direct,7473,1,50,26384.0
1178:storage_out,1178,52,50,26384.0
7472:storage_in,7472,0,47,26386.0
1324:storage_out,1324,52,50,26386.0
7475:storage_in,7475,1,47,26387.0
7492:storage_in,7492,2,47,26387.0
7491:direct,7491,3,49,26387.0
7477:direct,7477,5,49,26388.0
7479:direct,7479,0,50,26389.0
7493:direct,7493,3,49,26389.0
7482:direct,7482,1,50,26392.0
1653:storage_out,1653,52,48,26392.0
7481:storage_in,7481,0,47,26394.0
7496:direct,7496,2,49,26394.0
1656:storage_out,1656,52,50,26394.0
7487:direct,7487,1,50,26395.0
7497:direct,7497,4,49,26395.0
7484:direct,7484,0,50,26399.0
7489:storage_in,7489,5,47,26399.0
7488:direct,7488,1,50,26400.0
7498:storage_in,7498,3,47,26400.0
7490:direct,7490,5,49,26401.0
1748:storage_out,1748,52,48,26401.0
7495:direct,7495,0,50,26402.0
7499:storage_in,7499,4,47,26403.0
7494:storage_in,7494,5,47,26403.0
1752:storage_out,1752,52,48,26403.0
7500:direct,7500,1,50,26405.0
1753:storage_out,1753,52,50,26405.0
7501:storage_in,7501,0,47,26407.0
7503:direct,7503,2,50,26407.0
7502:direct,7502,4,49,26407.0
1757:storage_out,1757,52,48,26407.0
1762:storage_out,1762,52,48,26409.0
7505:storage_in,7505,1,47,26410.0
7504:direct,7504,5,49,26410.0
1776:storage_out,1776,52,50,26410.0
7506:storage_in,7506,0,47,26412.0
7508:direct,7508,2,49,26412.0
1778:storage_out,1778,52,50,26412.0
7507:direct,7507,5,48,26413.0
1782:storage_out,1782,52,50,26414.0
7509:direct,7509,3,49,26415.0
7510:direct,7510,0,50,26417.0
7511:direct,7511,4,49,26417.0
7512:direct,7512,1,49,26420.0
7514:direct,7514,1,50,26423.0
7513:direct,7513,2,49,26423.0
1785:storage_out,1785,52,50,26423.0
7515:direct,7515,0,49,26425.0
7516:direct,7516,1,49,26428.0
7517:direct,7517,5,49,26428.0
7518:direct,7518,2,50,26429.0
1798:storage_out,1798,52,48,26429.0
1806:storage_out,1806,52,50,26430.0
7520:direct,7520,2,49,26431.0
7519:direct,7519,3,49,26431.0
1808:storage_out,1808,52,50,26431.0
7521:direct,7521,0,50,26432.0
1809:storage_out,1809,52,50,26432.0
7522:direct,7522,1,50,26434.0
1811:storage_out,1811,52,50,26434.0
1815:storage_out,1815,52,48,26436.0
1832:storage_out,1832,52,50,26438.0
7523:storage_in,7523,4,47,26441.0
1900:storage_out,1900,52,50,26442.0
7525:storage_in,7525,2,47,26443.0
7524:direct,7524,5,49,26443.0
7526:direct,7526,5,49,26444.0
1947:storage_out,1947,52,50,26444.0
1951:storage_out,1951,52,50,26445.0
7528:direct,7528,0,50,26447.0
7527:direct,7527,3,49,26447.0
1956:storage_out,1956,52,48,26450.0
7529:direct,7529,3,49,26451.0
2009:storage_out,2009,52,50,26452.0
2043:storage_out,2043,52,50,26454.0
7530:direct,7530,1,50,26455.0
2064:storage_out,2064,52,48,26456.0
7531:direct,7531,4,49,26457.0
2216:storage_out,2216,52,50,26458.0
7532:direct,7532,4,49,26459.0
7533:direct,7533,5,49,26460.0
2217:storage_out,2217,52,50,26460.0
7534:direct,7534,3,49,26462.0
2256:storage_out,2256,52,50,26462.0
7535:direct,7535,4,49,26465.0
7536:direct,7536,1,50,26466.0
2285:storage_out,2285,52,48,26466.0
7537:direct,7537,5,49,26467.0
2308:storage_out,2308,52,50,26468.0
2379:storage_out,2379,52,50,26470.0
7538:direct,7538,2,50,26471.0
2383:storage_out,2383,52,50,26472.0
7539:storage_in,7539,2,47,26473.0
7540:direct,7540,0,50,26475.0
2567:storage_out,2567,52,48,26476.0
2569:storage_out,2569,52,48,26478.0
7542:direct,7542,0,50,26479.0
7541:direct,7541,3,49,26479.0
2761:storage_out,2761,52,50,26479.0
7543:direct,7543,1,50,26480.0
7544:direct,7544,4,49,26481.0
7545:direct,7545,2,50,26482.0
2805:storage_out,2805,52,50,26482.0
7547:storage_in,7547,0,47,26484.0
7546:direct,7546,5,49,26484.0
7548:direct,7548,0,50,26485.0
2826:storage_out,2826,52,48,26485.0
7549:direct,7549,3,49,26486.0
2838:storage_out,2838,52,50,26486.0
7550:direct,7550,1,50,26487.0
2871:storage_out,2871,52,50,26487.0
7551:storage_in,7551,1,47,26489.0
7552:direct,7552,2,50,26492.0
7553:direct,7553,4,49,26492.0
2970:storage_out,2970,52,48,26492.0
7554:direct,7554,2,50,26493.0
7555:direct,7555,0,50,26495.0
2981:storage_out,2981,52,50,26495.0
2992:storage_out,2992,52,48,26496.0
2995:storage_out,2995,52,48,26497.0
7556:direct,7556,1,50,26499.0
2998:storage_out,2998,52,48,26499.0
7557:direct,7557,5,49,26500.0
3043:storage_out,3043,52,50,26500.0
7558:direct,7558,2,50,26501.0
3052:storage_out,3052,52,48,26501.0
7560:direct,7560,0,50,26503.0
7559:direct,7559,3,49,26503.0
3116:storage_out,3116,52,50,26503.0
3196:storage_out,3196,52,50,26504.0
7561:direct,7561,0,50,26506.0
3214:storage_out,3214,52,50,26506.0
7562:storage_in,7562,4,47,26508.0
3280:storage_out,3280,52,50,26508.0
7563:storage_in,7563,1,47,26513.0
7564:direct,7564,5,49,26513.0
3333:storage_out,3333,52,48,26515.0
3340:storage_out,3340,52,50,26517.0
7565:direct,7565,1,50,26519.0
3346:storage_out,3346,52,50,26520.0
7566:direct,7566,3,49,26521.0
3362:storage_out,3362,52,50,26522.0
3375:storage_out,3375,52,48,26524.0
3377:storage_out,3377,52,50,26525.0
3487:storage_out,3487,52,50,26527.0
3494:storage_out,3494,52,50,26529.0
7567:direct,7567,2,50,26530.0
3539:storage_out,3539,52,50,26531.0
3544:storage_out,3544,52,50,26534.0
7568:direct,7568,0,50,26535.0
3568:storage_out,3568,52,50,26536.0
7569:direct,7569,4,49,26537.0
7570:direct,7570,1,50,26538.0
3592:storage_out,3592,52,50,26538.0
7571:direct,7571,5,49,26540.0
3598:storage_out,3598,52,50,26540.0
7572:direct,7572,2,50,26541.0
3627:storage_out,3627,52,48,26542.0
7573:storage_in,7573,3,47,26543.0
7574:direct,7574,0,50,26544.0
3649:storage_out,3649,52,48,26544.0
3658:storage_out,3658,52,48,26545.0
7575:direct,7575,1,50,26546.0
3663:storage_out,3663,52,48,26546.0
3696:storage_out,3696,52,48,26548.0
7576:direct,7576,0,50,26549.0
7577:direct,7577,2,50,26549.0
3707:storage_out,3707,52,50,26550.0
7579:direct,7579,0,50,26551.0
7578:direct,7578,4,49,26551.0
7580:direct,7580,5,49,26553.0
7581:storage_in,7581,1,47,26554.0
3731:storage_out,3731,52,50,26554.0
7583:direct,7583,2,50,26556.0
7582:direct,7582,3,49,26556.0
7584:direct,7584,0,50,26559.0
3756:storage_out,3756,52,48,26559.0
7585:direct,7585,1,50,26561.0
3782:storage_out,3782,52,50,26561.0
7586:direct,7586,1,50,26564.0
7587:direct,7587,2,50,26564.0
7589:direct,7589,2,50,26569.0
7588:direct,7588,4,49,26569.0
3818:storage_out,3818,52,50,26570.0
3844:storage_out,3844,52,50,26571.0
7590:direct,7590,5,49,26572.0
3936:storage_out,3936,52,50,26572.0
3937:storage_out,3937,52,48,26573.0
7591:direct,7591,3,49,26574.0
7592:direct,7592,0,50,26575.0
3940:storage_out,3940,52,50,26575.0
3964:storage_out,3964,52,48,26577.0
7593:storage_in,7593,53,47,26577.0
4037:storage_out,4037,52,50,26579.0
7594:direct,7594,1,50,26581.0
7595:storage_in,7595,53,47,26583.0
7596:direct,7596,4,49,26585.0
4067:storage_out,4067,52,50,26585.0
7597:direct,7597,2,50,26586.0
7598:direct,7598,5,49,26587.0
4068:storage_out,4068,52,50,26587.0
7599:direct,7599,0,50,26588.0
7600:direct,7600,5,49,26588.0
4075:storage_out,4075,52,50,26589.0
4148:storage_out,4148,52,50,26590.0
7601:storage_in,7601,53,47,26590.0
7603:storage_in,7603,3,47,26593.0
7602:storage_in,7602,53,47,26593.0
4151:storage_out,4151,52,50,26594.0
7604:direct,7604,4,49,26596.0
4155:storage_out,4155,52,50,26596.0
4160:storage_out,4160,52,50,26598.0
7605:storage_in,7605,53,47,26598.0
7606:direct,7606,5,49,26599.0
4164:storage_out,4164,52,48,26600.0
7607:storage_in,7607,1,47,26601.0
4168:storage_out,4168,52,50,26602.0
7609:direct,7609,2,50,26604.0
7608:direct,7608,3,49,26604.0
4174:storage_out,4174,52,50,26605.0
7610:storage_in,7610,53,47,26606.0
4178:storage_out,4178,52,50,26607.0
7611:storage_in,7611,0,47,26609.0
7612:direct,7612,4,49,26609.0
4183:storage_out,4183,52,50,26609.0
4185:storage_out,4185,52,48,26610.0
4186:storage_out,4186,52,50,26611.0
7613:storage_in,7613,53,47,26611.0
7614:direct,7614,0,50,26612.0
4189:storage_out,4189,52,48,26612.0
7615:direct,7615,1,50,26613.0
4196:storage_out,4196,52,48,26614.0
7616:direct,7616,5,49,26615.0
4199:storage_out,4199,52,50,26615.0
7617:storage_in,7617,53,47,26615.0
4201:storage_out,4201,52,48,26616.0
7618:direct,7618,3,49,26617.0
7619:direct,7619,2,50,26618.0
4207:storage_out,4207,52,50,26618.0
7620:direct,7620,0,50,26620.0
4217:storage_out,4217,52,50,26620.0
4219:storage_out,4219,52,50,26621.0
4222:storage_out,4222,52,50,26622.0
7621:storage_in,7621,53,47,26622.0
7622:storage_in,7622,53,47,26623.0
7623:direct,7623,1,50,26625.0
4226:storage_out,4226,52,48,26625.0
7624:direct,7624,1,50,26626.0
4229:storage_out,4229,52,50,26627.0
7625:storage_in,7625,53,47,26627.0
7628:direct,7628,2,50,26630.0
4233:storage_out,4233,52,50,26630.0
7629:direct,7629,4,49,26631.0
7631:direct,7631,0,50,26633.0
7626:storage_in,7626,53,47,26633.0
4234:storage_out,4234,52,50,26635.0
7627:storage_in,7627,53,47,26635.0
7633:direct,7633,1,50,26636.0
7635:direct,7635,2,50,26638.0
7636:direct,7636,5,49,26639.0
4244:storage_out,4244,52,50,26639.0
4249:storage_out,4249,52,50,26640.0
7630:storage_in,7630,53,47,26640.0
7637:direct,7637,0,50,26641.0
7638:storage_in,7638,2,47,26641.0
4252:storage_out,4252,52,50,26641.0
4260:storage_out,4260,52,48,26642.0
7639:direct,7639,1,50,26643.0
4262:storage_out,4262,52,48,26643.0
7632:storage_in,7632,53,47,26644.0
4264:storage_out,4264,52,48,26645.0
4266:storage_out,4266,52,48,26646.0
4270:storage_out,4270,52,48,26647.0
7634:storage_in,7634,53,47,26647.0
7640:direct,7640,3,49,26649.0
4273:storage_out,4273,52,50,26649.0
4275:storage_out,4275,52,48,26650.0
4276:storage_out,4276,52,48,26651.0
7641:direct,7641,4,49,26652.0
4279:storage_out,4279,52,48,26652.0
4304:storage_out,4304,52,50,26653.0
7642:direct,7642,5,49,26655.0
4306:storage_out,4306,52,50,26655.0
7643:direct,7643,2,50,26659.0
4326:storage_out,4326,52,48,26659.0
7644:direct,7644,3,49,26660.0
4334:storage_out,4334,52,50,26661.0
7645:direct,7645,0,50,26662.0
4337:storage_out,4337,52,48,26663.0
7646:direct,7646,1,50,26664.0
4343:storage_out,4343,52,50,26664.0
7647:direct,7647,4,49,26665.0
4363:storage_out,4363,52,48,26666.0
7648:storage_in,7648,2,47,26667.0
7650:direct,7650,0,50,26668.0
7649:direct,7649,5,49,26668.0
4395:storage_out,4395,52,50,26668.0
4407:storage_out,4407,52,50,26670.0
4417:storage_out,4417,52,48,26671.0
4425:storage_out,4425,52,48,26672.0
7651:direct,7651,0,50,26673.0
4428:storage_out,4428,52,48,26673.0
4434:storage_out,4434,52,48,26675.0
7652:storage_in,7652,53,47,26675.0
7653:direct,7653,1,50,26677.0
4438:storage_out,4438,52,48,26677.0
4440:storage_out,4440,52,48,26679.0
7655:direct,7655,3,49,26681.0
4444:storage_out,4444,52,48,26681.0
7654:storage_in,7654,53,47,26681.0
4447:storage_out,4447,52,48,26683.0
7656:direct,7656,4,49,26684.0
4451:storage_out,4451,52,48,26685.0
7658:direct,7658,5,49,26686.0
7657:storage_in,7657,53,47,26686.0
4452:storage_out,4452,52,48,26687.0
4459:storage_out,4459,52,50,26688.0
7661:direct,7661,1,50,26689.0
7659:direct,7659,2,50,26689.0
7660:direct,7660,3,49,26689.0
4463:storage_out,4463,52,50,26690.0
7662:direct,7662,0,50,26691.0
4467:storage_out,4467,52,50,26692.0
7663:direct,7663,1,50,26694.0
4532:storage_out,4532,52,50,26694.0
4541:storage_out,4541,52,50,26695.0
7664:direct,7664,2,50,26696.0
4561:storage_out,4561,52,50,26697.0
4644:storage_out,4644,52,50,26698.0
4648:storage_out,4648,52,50,26699.0
4658:storage_out,4658,52,50,26700.0
4799:storage_out,4799,52,50,26702.0
7665:direct,7665,4,49,26703.0
7666:storage_in,7666,5,47,26706.0
4801:storage_out,4801,52,50,26707.0
4805:storage_out,4805,52,50,26710.0
7667:direct,7667,3,49,26711.0
7668:direct,7668,0,50,26712.0
7669:direct,7669,4,49,26713.0
4806:storage_out,4806,52,50,26713.0
7670:direct,7670,1,50,26717.0
4808:storage_out,4808,52,50,26717.0
7672:direct,7672,2,50,26719.0
7671:direct,7671,5,49,26719.0
4814:storage_out,4814,52,50,26719.0
7673:direct,7673,2,50,26720.0
4825:storage_out,4825,52,50,26720.0
7674:direct,7674,3,49,26721.0
4831:storage_out,4831,52,50,26721.0
7675:direct,7675,0,50,26723.0
4839:storage_out,4839,52,50,26723.0
7676:direct,7676,4,49,26724.0
7677:storage_in,7677,53,47,26725.0
7678:direct,7678,1,50,26728.0
4861:storage_out,4861,52,50,26728.0
7679:direct,7679,2,50,26730.0
4867:storage_out,4867,52,50,26730.0
7680:direct,7680,5,49,26732.0
4885:storage_out,4885,52,50,26732.0
7681:direct,7681,0,50,26733.0
7682:direct,7682,1,50,26735.0
4898:storage_out,4898,52,48,26736.0
7683:direct,7683,3,49,26737.0
4902:storage_out,4902,52,50,26737.0
4914:storage_out,4914,52,50,26738.0
7684:storage_in,7684,53,47,26742.0
7685:direct,7685,4,49,26743.0
7686:direct,7686,5,49,26745.0
4922:storage_out,4922,52,50,26746.0
7687:direct,7687,2,50,26747.0
4939:storage_out,4939,52,48,26747.0
4946:storage_out,4946,52,50,26748.0
7688:direct,7688,0,50,26749.0
7689:direct,7689,1,50,26752.0
4950:storage_out,4950,52,50,26754.0
4986:storage_out,4986,52,50,26756.0
7690:direct,7690,2,50,26758.0
4997:storage_out,4997,52,50,26758.0
5016:storage_out,5016,52,48,26760.0
7691:direct,7691,3,49,26761.0
5021:storage_out,5021,52,50,26762.0
5068:storage_out,5068,52,48,26764.0
5076:storage_out,5076,52,50,26766.0
7692:direct,7692,4,49,26767.0
5082:storage_out,5082,52,48,26768.0
