binary_sha256,class_sha256,completed_raw_bag_count,completion_rate,cpu_seconds,decision_count_definition,decision_requests,full_population_complete,input_sha256,latency_definition,load_factor,map,map_sha256,method,missed_bag_count,missed_bag_rate,native_terminal_status,network_backlog_area_seconds,on_time_rate,on_time_raw_bag_count,population_latency_max_seconds,population_latency_mean_seconds,population_latency_p95_seconds,population_latency_p99_seconds,raw_bag_count,reproduction_level,scheduled_release_latency_definition,scheduled_release_latency_max_seconds,scheduled_release_latency_mean_seconds,scheduled_release_latency_p95_seconds,scheduled_release_latency_p99_seconds,seed,segment_count,source_backlog_area_seconds,source_sha256,tardiness_max_seconds,tardiness_mean_seconds,tardiness_p95_seconds,tardiness_p99_seconds,tardiness_sum_seconds,time_to_90_percent_seconds,time_to_95_percent_seconds,time_to_99_percent_seconds,total_backlog_area_seconds,wall_seconds,workload_identity_sha256
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,49765.0,1.0,707.546875,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,1034624,True,36cf36680729518c7141daa94104ffa0e061e66899b924c06ce4827cc6d7f7f9,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,30627.0,0.6154325329046519,COMPLETE,322032219.3233027,0.3845674670953481,19138.0,32659.809980000042,8457.247953023822,26540.368360000037,30946.473629199998,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,32660.059980000042,8499.81799668041,26550.062032000074,30960.05075079999,130363,76103,113352490.17274742,,28772.669990000024,4601.515553184778,14942.023461999983,20507.788430800018,228994421.50424045,71638.69190700004,75120.37590700011,78610.21590700009,435384709.49604744,789.6233935002238,492259fe6de18e1098f5f2ba4848cb1619a5ca47e9cf12ae7245fe583f554cac
,,37368,0.7508891791419673,,,,False,04cc244d6da5d4cb892130d5cc467d2e2a125e6005b0963fea84cd6c6a359e94,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,32016,0.6433437154626745,,11456093.0,0.35665628453732545,17749,,,,,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,155921,76105,1060662155.7095922,,74259.0,17291.33334672963,44559.0,69459.0,860503204.0,,,,1072115172.5957533,720.6588135999627,fc599d1e5f1dec88a8c7b2efbb54631da67706356ff1305afa525ba718d205ed
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,49765,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,1662658735,True,04cc244d6da5d4cb892130d5cc467d2e2a125e6005b0963fea84cd6c6a359e94,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,27566,0.5539234401687934,COMPLETE,286944796.79999816,0.4460765598312067,22199,17014.6,6205.826267457,15626.0,16312.672,49765,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,32101.767219999994,7163.302766919643,16148.898854,26591.3714588,155921,76105,151598337.19575512,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,13963.199999999997,4855.712231487993,12760.760000000004,13402.488,241644519.20000035,74550.954547,80687.55454699999,85761.354547,438543133.9957522,667.6058345,fc599d1e5f1dec88a8c7b2efbb54631da67706356ff1305afa525ba718d205ed
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,49765.0,1.0,540.15625,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,1033639,True,04cc244d6da5d4cb892130d5cc467d2e2a125e6005b0963fea84cd6c6a359e94,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,30617.0,0.6152315884657893,COMPLETE,320846546.04930985,0.38476841153421076,19148.0,32351.937210000026,8428.3952486364,26374.812373999997,30770.89169960001,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,32352.187210000026,8470.8137317006,26382.334917999997,30783.551465999994,155921,76105,113347762.5156362,,28497.586010000057,4578.203862667142,14798.196158000004,20474.588000000018,227834315.2256303,71632.728917,75142.97002700008,78616.95502700008,434194308.5649477,554.4233225998469,fc599d1e5f1dec88a8c7b2efbb54631da67706356ff1305afa525ba718d205ed
,,37408,0.7516929568974179,,,,False,f4068806d6a361a4eea3cfaf9d5fb6cc345619e70dfba310c9b67bc86c9e07ca,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,31956,0.6421380488294987,,10814625.0,0.35786195117050135,17809,,,,,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,181081,76109,1059667886.0574508,,74259.0,17260.5847081282,44259.0,69459.0,858972998.0,,,,1070479455.5957532,511.31009879987687,98265df0cb19cb16bfbc85565eebbcadab9e462aa754704ae89af2932389b4dd
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,49765,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,1661976597,True,f4068806d6a361a4eea3cfaf9d5fb6cc345619e70dfba310c9b67bc86c9e07ca,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,27565,0.5539033457249071,COMPLETE,286857982.7999973,0.44609665427509293,22200,17079.4,6203.82578519,15620.6,16307.8,49765,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,32088.967220000006,7161.0359086859435,16147.211212,26588.937385200006,181081,76109,151600912.3957549,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,13956.0,4853.711021802472,12754.68,13396.271999999997,241544928.99999806,74549.55454699999,80685.154547,85757.55454699999,438458895.19575405,642.3711235,98265df0cb19cb16bfbc85565eebbcadab9e462aa754704ae89af2932389b4dd
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,49765.0,1.0,467.6875,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,1033823,True,f4068806d6a361a4eea3cfaf9d5fb6cc345619e70dfba310c9b67bc86c9e07ca,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,30651.0,0.6159147995579222,COMPLETE,322362246.0888484,0.3840852004420778,19114.0,32726.29975999998,8459.688909528188,26620.16868399999,31045.727778000022,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,32726.29975999998,8502.579600780675,26624.32169,31052.718203200006,181081,76109,113374725.78058667,,28800.874650000027,4609.037090809207,14907.265095999996,20532.937220000014,229368730.8241202,71662.94536700002,75154.90254700002,78678.35954699999,435736971.86943036,482.4943750000093,98265df0cb19cb16bfbc85565eebbcadab9e462aa754704ae89af2932389b4dd
,,37450,0.7525369235406411,,,,False,2d08410a2a744972d6b4cf5aae88329b36eac987d400346a3ea4be538f9a5c15,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,31837,0.639746810007033,,11334858.0,0.36025318999296696,17928,,,,,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,205759,76110,1053773406.9178206,,74259.0,17151.0184065106,44559.0,69759.0,853520431.0,,,,1065105231.5957526,462.1493470000569,40fa9bc5daf4547a941df5822a3c20a049e9ab4da7af22991daad0d64c74fc4a
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,49765,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,1662861545,True,2d08410a2a744972d6b4cf5aae88329b36eac987d400346a3ea4be538f9a5c15,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,27572,0.5540440068321109,COMPLETE,286993143.2000021,0.4459559931678891,22193,17037.0,6207.081273988,15629.72,16316.0,49765,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,32102.96721999999,7164.439260439184,16149.232374000001,26601.169386399997,205759,76110,151608717.39575514,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,13965.600000000006,4855.986319702602,12762.480000000001,13405.800000000003,241658159.1999986,74548.55454699999,80692.754547,85758.954547,438601860.59575254,666.2601135,40fa9bc5daf4547a941df5822a3c20a049e9ab4da7af22991daad0d64c74fc4a
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,49765.0,1.0,530.96875,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,1034081,True,2d08410a2a744972d6b4cf5aae88329b36eac987d400346a3ea4be538f9a5c15,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,30633.0,0.6155530995679694,COMPLETE,328625108.7655119,0.38444690043203056,19132.0,33011.345600000015,8621.006727986747,26935.378743999998,31368.57221960002,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,33011.345600000015,8663.677057422294,26941.128658000027,31386.409137200008,205759,76110,113369469.9833457,,29201.841040000058,4732.450507052152,14933.264030000008,20698.86823720006,235510399.48345035,71870.40958700005,75426.92291700008,79013.78691700009,441994578.7488563,543.1271434999071,40fa9bc5daf4547a941df5822a3c20a049e9ab4da7af22991daad0d64c74fc4a
,,37371,0.750949462473626,,,,False,22a680731980772d83ce2f1cafbfdbff0a93ad299690a371ea070eff07b6b64e,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,31919,0.6413945544057068,,11247926.0,0.3586054455942932,17846,,,,,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,232003,76108,1058956315.7653912,,74259.0,17253.73427107405,44559.0,69459.0,858632086.0,,,,1070201193.5957532,461.3770133999642,128342582705707fec0c414a04b1df1656bbcc1adc270e887d5a238ff1a96aea
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,49765,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,1661191830,True,22a680731980772d83ce2f1cafbfdbff0a93ad299690a371ea070eff07b6b64e,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,27559,0.5537827790615895,COMPLETE,286718963.39999986,0.44621722093841054,22206,17043.0,6200.837596705,15614.52,16301.272,49765,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,32084.16721999999,7157.999176042519,16140.794454000003,26568.713371200007,232003,76108,151594565.39575532,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,13951.600000000006,4851.207366623129,12747.760000000004,13391.543999999998,241420334.60000175,74532.954547,80672.754547,85741.354547,438313528.7957503,541.7457347,128342582705707fec0c414a04b1df1656bbcc1adc270e887d5a238ff1a96aea
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,49765.0,1.0,503.765625,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,1033826,True,22a680731980772d83ce2f1cafbfdbff0a93ad299690a371ea070eff07b6b64e,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,30641.0,0.6157138551190595,COMPLETE,325763714.6275682,0.38428614488094043,19124.0,33037.11871000001,8555.426078140268,26829.23436399999,31396.113430000012,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,33037.11871000001,8597.983547748025,26834.311085999994,31407.19858440003,232003,76108,113361931.06998625,,29181.300000000032,4673.231855735363,15195.870425999996,20876.64901960005,232563383.30067033,71713.801367,75176.13159700007,78747.57959700008,439125645.69755477,515.5834741001017,128342582705707fec0c414a04b1df1656bbcc1adc270e887d5a238ff1a96aea
,,37356,0.7506480458153321,,,,False,2c29469d75eecadf175d367a9b297ac801489dac8c8da3f330efead878951330,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,32045,0.6439264543353762,,11734232.0,0.35607354566462374,17720,,,,,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,257053,76112,1058371163.9313005,,74259.0,17249.426203154828,44859.0,69759.0,858417695.0,,,,1070102312.5957534,499.49616560013965,cb5aa37a7a3871d99a551b5847d92e0d2e45ab39957302839f6d900d37e757a3
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,49765,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,1663823389,True,2c29469d75eecadf175d367a9b297ac801489dac8c8da3f330efead878951330,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,27569,0.5539837235004521,COMPLETE,287144576.2000074,0.4460162764995479,22196,17056.4,6210.638504973,15637.12,16318.472,49765,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,32115.36722,7168.572209298825,16160.694708000006,26618.408602400003,257053,76112,151631597.19575515,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,13970.399999999994,4859.924726213202,12770.760000000004,13409.944,241854153.9999987,74574.154547,80707.55454699999,85779.754547,438776173.3957538,617.3055644,cb5aa37a7a3871d99a551b5847d92e0d2e45ab39957302839f6d900d37e757a3
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,49765.0,1.0,508.4375,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,1033819,True,2c29469d75eecadf175d367a9b297ac801489dac8c8da3f330efead878951330,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,30621.0,0.6153119662413342,COMPLETE,323191447.0199397,0.3846880337586657,19144.0,32511.22069000001,8486.756739672266,26340.22397200002,30860.260589999998,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,32511.47069000001,8529.439705067825,26363.463179999984,30870.86274000003,257053,76112,113373450.65972652,,28766.885310000056,4625.3610770696305,14755.117955999975,20403.298000000003,230181094.00037017,71677.72467700005,75201.51196700001,78669.000967,436564897.67966825,520.4727704999968,cb5aa37a7a3871d99a551b5847d92e0d2e45ab39957302839f6d900d37e757a3
,,37368,0.7508891791419673,,,,False,06c90db5ee963d059001e66f00f250bf03adf15be2554121c357c86d974ca571,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,31899,0.6409926655279815,,13014327.0,0.3590073344720185,17866,,,,,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,283303,76109,1056097090.2411695,,74259.0,17231.695368230685,44559.0,69567.00000000017,857535320.0,,,,1069108344.5957528,503.70803450001404,51d7ea91a9fa99a9bb079dbee5daf00c7c3af8e39275d7563f46c589a98d5d2e
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,49765,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,1662146502,True,06c90db5ee963d059001e66f00f250bf03adf15be2554121c357c86d974ca571,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,27572,0.5540440068321109,COMPLETE,286908814.20000166,0.4459559931678891,22193,17044.6,6204.485039687,15626.0,16302.944,49765,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,32095.36722,7161.840108424715,16143.650273999994,26590.314497600004,283303,76109,151610889.19575518,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,13956.0,4854.532868481864,12756.560000000001,13394.872000000001,241585828.19999924,74550.954547,80688.55454699999,85759.55454699999,438519703.3957501,607.6972572,51d7ea91a9fa99a9bb079dbee5daf00c7c3af8e39275d7563f46c589a98d5d2e
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,49765.0,1.0,470.6875,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,1034641,True,06c90db5ee963d059001e66f00f250bf03adf15be2554121c357c86d974ca571,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,30632.0,0.6155330051240833,COMPLETE,323387466.461638,0.3844669948759168,19133.0,32456.107670000012,8493.724409642531,26340.82347400002,30791.93642720003,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,32456.107670000012,8536.503136910489,26350.75710400003,30813.346325200015,283303,76109,113369980.47382697,,28585.00204000005,4626.328853740991,14553.729497999992,20131.851700000087,230229255.4064204,71671.80554700001,75202.9182470001,78664.5882470001,436757446.93547165,480.80757920001633,51d7ea91a9fa99a9bb079dbee5daf00c7c3af8e39275d7563f46c589a98d5d2e
,,37356,0.7506480458153321,,,,False,8b1ea9c1c32614fefac3961d0b46c069b81b71defce8b8b2e22a106106e7cea9,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,32078,0.644589570983623,,11458179.0,0.355410429016377,17687,,,,,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,308081,76104,1061390346.9245521,,74259.0,17303.715583241235,44559.0,69459.0,861119406.0,,,,1072845385.5957532,441.54747999995016,63d8df1d2c3f5a93fedb70b38b3a5069f8ba31426be26cae71c40e3bf657b36e
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,49765,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,1661674233,True,8b1ea9c1c32614fefac3961d0b46c069b81b71defce8b8b2e22a106106e7cea9,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,27559,0.5537827790615895,COMPLETE,286807893.3999992,0.44621722093841054,22206,17034.4,6202.319513714,15615.52,16298.416,49765,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,32076.96721999999,7159.687639822285,16135.584230000002,26575.049386400005,308081,76104,151595021.99575484,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,13951.199999999997,4853.167712247563,12746.879999999996,13389.648000000001,241517891.19999996,74529.954547,80671.55454699999,85739.154547,438402915.3957523,651.5187363,63d8df1d2c3f5a93fedb70b38b3a5069f8ba31426be26cae71c40e3bf657b36e
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,49765.0,1.0,465.34375,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,1033834,True,8b1ea9c1c32614fefac3961d0b46c069b81b71defce8b8b2e22a106106e7cea9,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,30622.0,0.6153320606852206,COMPLETE,323102541.1341202,0.38466793931477944,19143.0,32706.05519000002,8477.81628176048,26474.850609999994,30973.61079720004,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,32706.30519000002,8520.852490550595,26489.478403999994,30982.409823200003,308081,76104,113372632.16200644,,28814.684640000036,4623.3578193421135,14848.497306000012,20353.771389999994,230081401.8795603,71690.58055700001,75202.78190700007,78749.89090700005,436475173.2961297,474.4681730000302,63d8df1d2c3f5a93fedb70b38b3a5069f8ba31426be26cae71c40e3bf657b36e
,,37407,0.7516728624535316,,,,False,eab10a10655a437d2377d1783092bfeffc2b3814abc7f4c49cc42304c07e87e1,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,31907,0.6411534210790717,,11146154.0,0.35884657892092836,17858,,,,,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,333667,76107,1057248550.31429,,74259.0,17220.949884456946,44559.0,69459.0,857000571.0,,,,1068391598.5957527,477.7460944999475,e2dd26e80cae77ba34ca9d569e40443858b9671f61c8df607b5dcb8d3478905b
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,49765,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,1660076724,True,eab10a10655a437d2377d1783092bfeffc2b3814abc7f4c49cc42304c07e87e1,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,27551,0.5536220235104994,COMPLETE,286512353.8000035,0.44637797648950067,22214,17050.2,6197.019580026,15601.56,16285.944,49765,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,32048.367219999986,7153.51099358497,16126.388776000003,26547.779660000007,333667,76107,151552844.99575466,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,13939.199999999997,4846.724774439867,12735.0,13378.119999999995,241197258.40000126,74529.354547,80666.754547,85736.55454699999,438065198.79575235,625.5019084,e2dd26e80cae77ba34ca9d569e40443858b9671f61c8df607b5dcb8d3478905b
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,49765.0,1.0,443.40625,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,1033773,True,eab10a10655a437d2377d1783092bfeffc2b3814abc7f4c49cc42304c07e87e1,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,30601.0,0.6149100773636089,COMPLETE,322390867.84558034,0.385089922636391,19164.0,32413.63648,8465.477771766911,26389.83230799993,30917.920682000025,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,32414.38648,8508.182939901946,26401.91719199998,30927.154892800063,333667,76107,113365040.61702608,,28666.336740000042,4606.227716452332,14783.760884000003,20223.355140000007,229228922.3092503,71652.63136700001,75153.84190700005,78625.71390700006,435755908.46260333,452.79414039989933,e2dd26e80cae77ba34ca9d569e40443858b9671f61c8df607b5dcb8d3478905b
